dataset,image,method,psnr,ssim
IDRID,IDRiD_104.jpg,srcnn,41.87506770986339,0.948275723586035
IDRID,IDRiD_105.jpg,bicubic,42.745331878719824,0.9491252088568847
IDRID,IDRiD_105.jpg,espcn,41.611105571425924,0.9470533099917624
IDRID,IDRiD_105.jpg,fsrcnn,34.741988198918854,0.8066422780513953
IDRID,IDRiD_105.jpg,srcnn,41.5984036490829,0.9476172823948792
IDRID,IDRiD_106.jpg,bicubic,43.75982030222863,0.9455130459121769
IDRID,IDRiD_106.jpg,espcn,39.45594705649766,0.9328473092115638
IDRID,IDRiD_106.jpg,fsrcnn,33.70463046377914,0.813272553994361
IDRID,IDRiD_106.jpg,srcnn,42.84510648359493,0.9503876938832508
IDRID,IDRiD_107.jpg,bicubic,44.90522595520115,0.9387578678958984
IDRID,IDRiD_107.jpg,espcn,43.23031149496543,0.9427551177369984
IDRID,IDRiD_107.jpg,fsrcnn,37.09591549643992,0.8540816914521475
IDRID,IDRiD_107.jpg,srcnn,44.37755266965232,0.9514226546014902
IDRID,IDRiD_108.jpg,bicubic,42.89475337398642,0.9517721567164571
IDRID,IDRiD_108.jpg,espcn,41.8509307134605,0.9489446998210037
IDRID,IDRiD_108.jpg,fsrcnn,34.21972212330894,0.8064728403883108
IDRID,IDRiD_108.jpg,srcnn,41.79759151454067,0.9515009624379331
IDRID,IDRiD_109.jpg,bicubic,44.81576229217106,0.9386238406186568
IDRID,IDRiD_109.jpg,espcn,42.99654763010503,0.9311077316784556
IDRID,IDRiD_109.jpg,fsrcnn,35.16083400507203,0.8200588756570255
IDRID,IDRiD_109.jpg,srcnn,43.97933823587199,0.9546686990605758
IDRID,IDRiD_110.jpg,bicubic,44.925919466370814,0.9383858261833775
IDRID,IDRiD_110.jpg,espcn,44.590972035530584,0.9452199841238315
IDRID,IDRiD_110.jpg,fsrcnn,34.64367393552919,0.8409748343107873
IDRID,IDRiD_110.jpg,srcnn,44.078271834600585,0.9504889789953487
IDRID,IDRiD_111.jpg,bicubic,45.14170497420083,0.9378347011919344
IDRID,IDRiD_111.jpg,espcn,44.302338253607836,0.9478443990402093
IDRID,IDRiD_111.jpg,fsrcnn,38.96955277355553,0.8703639865782288
IDRID,IDRiD_111.jpg,srcnn,44.603059684005146,0.9507514798148362
IDRID,IDRiD_112.jpg,bicubic,42.50821718087651,0.9481505971216352
IDRID,IDRiD_112.jpg,espcn,41.554945068277135,0.9443243902438822
IDRID,IDRiD_112.jpg,fsrcnn,32.673608551065804,0.7880054972850141
IDRID,IDRiD_112.jpg,srcnn,41.45866043631501,0.9480605642867065
IDRID,IDRiD_113.jpg,bicubic,42.71454018398741,0.9504138543322118
IDRID,IDRiD_113.jpg,espcn,41.705667827930455,0.9455400278358966
IDRID,IDRiD_113.jpg,fsrcnn,33.65554412890374,0.7798109421121323
IDRID,IDRiD_113.jpg,srcnn,41.61129686774061,0.9507401692874543
IDRID,IDRiD_114.jpg,bicubic,43.010399196349205,0.9466114856805959
IDRID,IDRiD_114.jpg,espcn,42.34613059495054,0.9441176820010441
IDRID,IDRiD_114.jpg,fsrcnn,36.92564362677618,0.8117549450728562
IDRID,IDRiD_114.jpg,srcnn,42.01069138746823,0.9449028928845432
IDRID,IDRiD_115.jpg,bicubic,42.838238979910884,0.9475767687938389
IDRID,IDRiD_115.jpg,espcn,41.73999070629418,0.9437855233878719
IDRID,IDRiD_115.jpg,fsrcnn,30.145945454894346,0.8046883700618449
IDRID,IDRiD_115.jpg,srcnn,41.786075912149265,0.947389012406951
IDRID,IDRiD_116.jpg,bicubic,43.111295965152266,0.954979361099144
IDRID,IDRiD_116.jpg,espcn,41.50272374326745,0.9528550485824704
IDRID,IDRiD_116.jpg,fsrcnn,34.1548441786189,0.8120199488392914
IDRID,IDRiD_116.jpg,srcnn,42.11230715027223,0.9547476497108781
IDRID,IDRiD_117.jpg,bicubic,42.850258853226045,0.9422405120411194
IDRID,IDRiD_117.jpg,espcn,42.06012452868424,0.9516075520480097
IDRID,IDRiD_117.jpg,fsrcnn,36.1126560214573,0.8665443395879127
IDRID,IDRiD_117.jpg,srcnn,41.74023604439701,0.9401456811670649
IDRID,IDRiD_118.jpg,bicubic,42.80690557874038,0.948753064676227
IDRID,IDRiD_118.jpg,espcn,41.90011113301065,0.9470643760739422
IDRID,IDRiD_118.jpg,fsrcnn,34.26514262141951,0.8092860733091478
IDRID,IDRiD_118.jpg,srcnn,41.68467450490657,0.9460539233333437
IDRID,IDRiD_119.jpg,bicubic,42.85560603190866,0.9391103965963857
IDRID,IDRiD_119.jpg,espcn,42.02554017854224,0.9498102151232154
IDRID,IDRiD_119.jpg,fsrcnn,36.2326450568552,0.8728194808062497
IDRID,IDRiD_119.jpg,srcnn,41.71369934764151,0.9368355930035587
IDRID,IDRiD_120.jpg,bicubic,43.05413374173927,0.9497725549459245
IDRID,IDRiD_120.jpg,espcn,41.871508397421884,0.9469736340745333
IDRID,IDRiD_120.jpg,fsrcnn,34.6016668019127,0.811280611058597
IDRID,IDRiD_120.jpg,srcnn,41.95471484056401,0.9478242136376935
IDRID,IDRiD_121.jpg,bicubic,42.47203948231054,0.9469003661852612
IDRID,IDRiD_121.jpg,espcn,41.39173174576727,0.9419885555862574
IDRID,IDRiD_121.jpg,fsrcnn,32.73359198765923,0.7829733609102879
IDRID,IDRiD_121.jpg,srcnn,41.64496435605808,0.9475614989672224
IDRID,IDRiD_122.jpg,bicubic,42.88985748629103,0.9415294649063378
IDRID,IDRiD_122.jpg,espcn,42.091236338001856,0.9450404412787027
IDRID,IDRiD_122.jpg,fsrcnn,35.38501004120248,0.861010504256296
IDRID,IDRiD_122.jpg,srcnn,41.74617620282834,0.937978548991019
IDRID,IDRiD_123.jpg,bicubic,42.685748229078044,0.947637984893467
IDRID,IDRiD_123.jpg,espcn,41.714260632211555,0.9456854059765867
IDRID,IDRiD_123.jpg,fsrcnn,32.265957300512284,0.7985979770645443
IDRID,IDRiD_123.jpg,srcnn,41.67574941789883,0.9471488023007705
IDRID,IDRiD_124.jpg,bicubic,43.84872732028359,0.9127123667651525
IDRID,IDRiD_124.jpg,espcn,42.72329910664094,0.9113555668468378
IDRID,IDRiD_124.jpg,fsrcnn,38.29847647068497,0.8339597087139792
IDRID,IDRiD_124.jpg,srcnn,43.411538912449785,0.9281643243103034
IDRID,IDRiD_125.jpg,bicubic,42.804337545747174,0.9422359360639128
IDRID,IDRiD_125.jpg,espcn,42.269249253927235,0.9503772032531206
IDRID,IDRiD_125.jpg,fsrcnn,37.35529405879058,0.8582076723893244
IDRID,IDRiD_125.jpg,srcnn,41.69727956789391,0.9400123397257133
IDRID,IDRiD_126.jpg,bicubic,42.474995666946114,0.942442072705682
IDRID,IDRiD_126.jpg,espcn,41.791605970979376,0.938909063242781
IDRID,IDRiD_126.jpg,fsrcnn,35.38085337237014,0.8151084188010375
IDRID,IDRiD_126.jpg,srcnn,41.41658021210173,0.9404791102610367
IDRID,IDRiD_127.jpg,bicubic,44.19897013644488,0.9289972467694628
IDRID,IDRiD_127.jpg,espcn,43.83676001977291,0.9547063341328608
IDRID,IDRiD_127.jpg,fsrcnn,37.02280266406448,0.9064167052106624
IDRID,IDRiD_127.jpg,srcnn,43.28297231409205,0.9335837113515653
IDRID,IDRiD_128.jpg,bicubic,43.300603956279886,0.9547011749446837
IDRID,IDRiD_128.jpg,espcn,40.811182798773125,0.9499511966078087
IDRID,IDRiD_128.jpg,fsrcnn,33.096985330775446,0.8180996639612076
IDRID,IDRiD_128.jpg,srcnn,42.12606045835522,0.9545329375501551
IDRID,IDRiD_129.jpg,bicubic,43.11887236250182,0.9532590743665015
IDRID,IDRiD_129.jpg,espcn,41.65396933885386,0.9452858863400527
IDRID,IDRiD_129.jpg,fsrcnn,33.891370501198345,0.7972791915355577
IDRID,IDRiD_129.jpg,srcnn,42.03360395173732,0.9532394096341036
IDRID,IDRiD_130.jpg,bicubic,43.47168701525437,0.9408605084077353
IDRID,IDRiD_130.jpg,espcn,42.97404905852804,0.949527155556151
IDRID,IDRiD_130.jpg,fsrcnn,37.8536920222476,0.8610035909791905
IDRID,IDRiD_130.jpg,srcnn,42.62866899479072,0.9401032968494841
IDRID,IDRiD_131.jpg,bicubic,43.58393148131307,0.9440995658074032
IDRID,IDRiD_131.jpg,espcn,42.72768557710762,0.9397013004966838
IDRID,IDRiD_131.jpg,fsrcnn,33.11447412617484,0.788621685790443
IDRID,IDRiD_131.jpg,srcnn,42.44439464259999,0.9478721468049441
IDRID,IDRiD_132.jpg,bicubic,42.888901902978404,0.9456029598076842
IDRID,IDRiD_132.jpg,espcn,41.535486474552044,0.9172821376527285
IDRID,IDRiD_132.jpg,fsrcnn,34.83413593582703,0.8869548683519092
IDRID,IDRiD_132.jpg,srcnn,41.83267853156981,0.9402036399730638
IDRID,IDRiD_133.jpg,bicubic,44.4026772725083,0.9431769807075678
IDRID,IDRiD_133.jpg,espcn,40.4456852433626,0.93020952946313
IDRID,IDRiD_133.jpg,fsrcnn,33.552928347763626,0.8213091347059661
IDRID,IDRiD_133.jpg,srcnn,43.76582192722866,0.9534492070533925
IDRID,IDRiD_134.jpg,bicubic,42.317141621405796,0.944943907320421
IDRID,IDRiD_134.jpg,espcn,41.54759658089428,0.9417450702828906
IDRID,IDRiD_134.jpg,fsrcnn,34.87790757462196,0.7868904519814602
IDRID,IDRiD_134.jpg,srcnn,41.25580781854066,0.9446032508700423
IDRID,IDRiD_135.jpg,bicubic,42.5679882983713,0.9494118793856291
IDRID,IDRiD_135.jpg,espcn,41.614014338478064,0.9437919127455453
IDRID,IDRiD_135.jpg,fsrcnn,34.12147162847695,0.7782870808215705
IDRID,IDRiD_135.jpg,srcnn,41.48489847538726,0.9494584971983125
IDRID,IDRiD_136.jpg,bicubic,44.486461180513366,0.9335020644539833
IDRID,IDRiD_136.jpg,espcn,44.34302442583784,0.9495069191996334
IDRID,IDRiD_136.jpg,fsrcnn,39.00801102663087,0.8749206885835968
IDRID,IDRiD_136.jpg,srcnn,43.80091255827633,0.9430553706859022
IDRID,IDRiD_137.jpg,bicubic,44.72703076204678,0.9366426430407534
IDRID,IDRiD_137.jpg,espcn,44.70033259009864,0.9525726254008241
IDRID,IDRiD_137.jpg,fsrcnn,39.004027052966144,0.8706521095896315
IDRID,IDRiD_137.jpg,srcnn,44.13739166355175,0.9470897536223774
IDRID,IDRiD_138.jpg,bicubic,42.63687635144996,0.9494923717520648
IDRID,IDRiD_138.jpg,espcn,41.546200398169034,0.9446968945738746
IDRID,IDRiD_138.jpg,fsrcnn,34.06523533423989,0.7884173377675272
IDRID,IDRiD_138.jpg,srcnn,41.4985707059877,0.949344858662832
IDRID,IDRiD_139.jpg,bicubic,42.946569619242524,0.9442697095158482
IDRID,IDRiD_139.jpg,espcn,41.99493072525516,0.948706350961109
IDRID,IDRiD_139.jpg,fsrcnn,34.58146538850915,0.8499325872427083
IDRID,IDRiD_139.jpg,srcnn,41.844634597687985,0.9420339870260231
IDRID,IDRiD_140.jpg,bicubic,42.949103854641024,0.9463276520855969
IDRID,IDRiD_140.jpg,espcn,41.95499325933304,0.9481319730909918
IDRID,IDRiD_140.jpg,fsrcnn,34.94875761555119,0.8363378031596506
IDRID,IDRiD_140.jpg,srcnn,41.85614833087797,0.9447729337589678
IDRID,IDRiD_141.jpg,bicubic,42.88856193779314,0.9543222670478348
IDRID,IDRiD_141.jpg,espcn,41.175626817422085,0.9482082555508211
IDRID,IDRiD_141.jpg,fsrcnn,30.262926381285666,0.7729737311007788
IDRID,IDRiD_141.jpg,srcnn,41.80707942548633,0.9540325983143557
IDRID,IDRiD_142.jpg,bicubic,42.593347566784274,0.9441047830331152
IDRID,IDRiD_142.jpg,espcn,41.923539762085305,0.943727693635966
IDRID,IDRiD_142.jpg,fsrcnn,36.00272055700842,0.8270455629830856
IDRID,IDRiD_142.jpg,srcnn,41.556894977389824,0.9427625954790817
IDRID,IDRiD_143.jpg,bicubic,42.60231970184709,0.9424113915363296
IDRID,IDRiD_143.jpg,espcn,41.87786536511278,0.9429162715016322
IDRID,IDRiD_143.jpg,fsrcnn,35.71907286742522,0.8335309517946122
IDRID,IDRiD_143.jpg,srcnn,41.527767257105346,0.940256097250367
IDRID,IDRiD_144.jpg,bicubic,42.548903123246234,0.9512565446975705
IDRID,IDRiD_144.jpg,espcn,41.4529174775201,0.9424162510630193
IDRID,IDRiD_144.jpg,fsrcnn,33.95567453100949,0.7672558991216061
IDRID,IDRiD_144.jpg,srcnn,41.322892283406205,0.9503428939684623
IDRID,IDRiD_145.jpg,bicubic,42.568722229969865,0.9445600447122926
IDRID,IDRiD_145.jpg,espcn,41.492330272033165,0.9402772594486398
IDRID,IDRiD_145.jpg,fsrcnn,33.53850392492247,0.8189028835245981
IDRID,IDRiD_145.jpg,srcnn,41.49644458934097,0.9418729323723335
IDRID,IDRiD_146.jpg,bicubic,43.46706098106356,0.9448771370483883
IDRID,IDRiD_146.jpg,espcn,41.186803398288276,0.9415875811041761
IDRID,IDRiD_146.jpg,fsrcnn,29.31708204534121,0.7861260031516962
IDRID,IDRiD_146.jpg,srcnn,42.29492710868473,0.9396385842395016
IDRID,IDRiD_147.jpg,bicubic,43.649720519519576,0.9450890812115383
IDRID,IDRiD_147.jpg,espcn,40.72080249135421,0.9428765683373977
IDRID,IDRiD_147.jpg,fsrcnn,27.039451991780837,0.7355484428874707
IDRID,IDRiD_147.jpg,srcnn,42.359071269213416,0.9385926447997122
IDRID,IDRiD_148.jpg,bicubic,43.74976150554524,0.9443952879401878
IDRID,IDRiD_148.jpg,espcn,41.12402526180294,0.9466552865341565
IDRID,IDRiD_148.jpg,fsrcnn,28.392773564004262,0.7956173183628551
IDRID,IDRiD_148.jpg,srcnn,42.50025067154317,0.9389249228609362
IDRID,IDRiD_149.jpg,bicubic,43.501667904806865,0.9444867631475439
IDRID,IDRiD_149.jpg,espcn,41.51558491005429,0.9467984106612196
IDRID,IDRiD_149.jpg,fsrcnn,29.665967966065047,0.8129704917831968
IDRID,IDRiD_149.jpg,srcnn,42.28995949175163,0.9399386001025722
IDRID,IDRiD_150.jpg,bicubic,43.03105464854851,0.9432637553683011
IDRID,IDRiD_150.jpg,espcn,42.08616885218183,0.9471478868520785
IDRID,IDRiD_150.jpg,fsrcnn,36.02225143400678,0.8476948142577792
IDRID,IDRiD_150.jpg,srcnn,41.88673173441429,0.941276888713583
IDRID,IDRiD_151.jpg,bicubic,42.95041726903632,0.943773188837674
IDRID,IDRiD_151.jpg,espcn,42.189131025787,0.9460357518351126
IDRID,IDRiD_151.jpg,fsrcnn,35.99424048522462,0.8415864114074112
IDRID,IDRiD_151.jpg,srcnn,41.75597185242816,0.9415567419288581
IDRID,IDRiD_152.jpg,bicubic,43.33229109040869,0.9386596333432397
IDRID,IDRiD_152.jpg,espcn,42.615331879272915,0.9471593260110452
IDRID,IDRiD_152.jpg,fsrcnn,36.22408445889677,0.8566213122649984
IDRID,IDRiD_152.jpg,srcnn,42.28036082635722,0.9385512402696096
IDRID,IDRiD_153.jpg,bicubic,44.9760089774915,0.9302962496089014
IDRID,IDRiD_153.jpg,espcn,44.94291789544179,0.951042475297127
IDRID,IDRiD_153.jpg,fsrcnn,40.49924106396982,0.8949547455488159
IDRID,IDRiD_153.jpg,srcnn,44.596340299080985,0.9441706849959409
IDRID,IDRiD_154.jpg,bicubic,44.922061489781385,0.9323310262503567
IDRID,IDRiD_154.jpg,espcn,44.62454944625208,0.9508115738804861
IDRID,IDRiD_154.jpg,fsrcnn,39.63618207442845,0.8891125205054936
IDRID,IDRiD_154.jpg,srcnn,44.40874027962852,0.944419086495944
IDRID,IDRiD_155.jpg,bicubic,43.38165218505033,0.9412139801568317
IDRID,IDRiD_155.jpg,espcn,42.673770281401076,0.9475804494109478
IDRID,IDRiD_155.jpg,fsrcnn,37.07501872147899,0.8600075404104707
IDRID,IDRiD_155.jpg,srcnn,42.443845491428114,0.9388084275296106
IDRID,IDRiD_156.jpg,bicubic,42.755932536290686,0.9581728326718336
IDRID,IDRiD_156.jpg,espcn,41.95566365927359,0.9443981656604447
IDRID,IDRiD_156.jpg,fsrcnn,34.66413067406758,0.7685090466519883
IDRID,IDRiD_156.jpg,srcnn,41.544819546281204,0.9495055384806657
IDRID,IDRiD_157.jpg,bicubic,43.18892495511312,0.9459585145824779
IDRID,IDRiD_157.jpg,espcn,42.259180771897185,0.9471946987519398
IDRID,IDRiD_157.jpg,fsrcnn,34.96075607446905,0.8467982956481165
IDRID,IDRiD_157.jpg,srcnn,42.113393350467746,0.9434672396993076
IDRID,IDRiD_158.jpg,bicubic,42.863816049671854,0.9581146372502444
IDRID,IDRiD_158.jpg,espcn,42.23654724917462,0.9459396262518416
IDRID,IDRiD_158.jpg,fsrcnn,34.7531757032443,0.7728425779021544
IDRID,IDRiD_158.jpg,srcnn,41.70556404333266,0.950576370138756
IDRID,IDRiD_159.jpg,bicubic,43.214600502878625,0.9458511344075985
IDRID,IDRiD_159.jpg,espcn,42.10179398549511,0.9459132872751285
IDRID,IDRiD_159.jpg,fsrcnn,35.89518264911402,0.844362125989052
IDRID,IDRiD_159.jpg,srcnn,41.995447909005186,0.9425989353974445
IDRID,IDRiD_160.jpg,bicubic,44.78715697525978,0.9357630179596278
IDRID,IDRiD_160.jpg,espcn,44.52358940776346,0.9470645693877012
IDRID,IDRiD_160.jpg,fsrcnn,38.39165409092642,0.8696428502511386
IDRID,IDRiD_160.jpg,srcnn,44.14576018514825,0.9471074868690931
IDRID,IDRiD_161.jpg,bicubic,43.55608989934624,0.9473362283839197
IDRID,IDRiD_161.jpg,espcn,41.991438547889416,0.9488572659259457
IDRID,IDRiD_161.jpg,fsrcnn,33.24394456251129,0.8390851866813686
IDRID,IDRiD_161.jpg,srcnn,42.52740896340296,0.9446005714530513
IDRID,IDRiD_162.jpg,bicubic,43.3296337500878,0.9596766834724385
IDRID,IDRiD_162.jpg,espcn,39.13239384010154,0.944098322412481
IDRID,IDRiD_162.jpg,fsrcnn,28.509255513261603,0.7638397122844275
IDRID,IDRiD_162.jpg,srcnn,42.049123613164745,0.9596758690128849
IDRID,IDRiD_163.jpg,bicubic,42.72646469340445,0.9479687793320594
IDRID,IDRiD_163.jpg,espcn,41.74016327156053,0.9464986177666476
IDRID,IDRiD_163.jpg,fsrcnn,33.72325261633189,0.8021566557414156
IDRID,IDRiD_163.jpg,srcnn,41.592384717370436,0.9473162264267843
IDRID,IDRiD_164.jpg,bicubic,43.36699246105564,0.9496628895460847
IDRID,IDRiD_164.jpg,espcn,42.452060914274355,0.9456694497312149
IDRID,IDRiD_164.jpg,fsrcnn,36.52649562004423,0.8054942670757379
IDRID,IDRiD_164.jpg,srcnn,42.39043061820042,0.9500400842887565
IDRID,IDRiD_165.jpg,bicubic,43.31774354306431,0.9487092677562933
IDRID,IDRiD_165.jpg,espcn,42.660367315751806,0.9459568227960177
IDRID,IDRiD_165.jpg,fsrcnn,36.90918061028031,0.8124365359589997
IDRID,IDRiD_165.jpg,srcnn,42.378996149600056,0.9478131663141811
IDRID,IDRiD_166.jpg,bicubic,42.732179008090526,0.9428495089319907
IDRID,IDRiD_166.jpg,espcn,41.89171502984982,0.9459812213642845
IDRID,IDRiD_166.jpg,fsrcnn,36.644646210925,0.8387377094088105
IDRID,IDRiD_166.jpg,srcnn,41.55921645160541,0.9415614090318088
IDRID,IDRiD_167.jpg,bicubic,42.613735357680575,0.9438717634795228
IDRID,IDRiD_167.jpg,espcn,41.97129509448516,0.9470109733190702
IDRID,IDRiD_167.jpg,fsrcnn,35.786206339740396,0.827183233939088
IDRID,IDRiD_167.jpg,srcnn,41.393591426417196,0.9435189867431443
IDRID,IDRiD_168.jpg,bicubic,43.19089025491312,0.943724169241126
IDRID,IDRiD_168.jpg,espcn,41.12305601584466,0.9405810473370576
IDRID,IDRiD_168.jpg,fsrcnn,29.631980897093115,0.8062060730272004
IDRID,IDRiD_168.jpg,srcnn,41.971875839240965,0.9380523005425828
IDRID,IDRiD_169.jpg,bicubic,43.00661853041122,0.9443091066255239
IDRID,IDRiD_169.jpg,espcn,41.50541218018639,0.9421271127998526
IDRID,IDRiD_169.jpg,fsrcnn,31.486926952371302,0.8152852986582503
IDRID,IDRiD_169.jpg,srcnn,41.82532852169466,0.9401368204956638
IDRID,IDRiD_170.jpg,bicubic,43.041138341619664,0.9399029799938979
IDRID,IDRiD_170.jpg,espcn,42.166487750986036,0.9466504227449511
IDRID,IDRiD_170.jpg,fsrcnn,36.75284194954728,0.8689695206314995
IDRID,IDRiD_170.jpg,srcnn,41.857326919644684,0.9358953942823102
IDRID,IDRiD_171.jpg,bicubic,43.303828652481585,0.9401810970857333
IDRID,IDRiD_171.jpg,espcn,42.52613556634102,0.9480235756421203
IDRID,IDRiD_171.jpg,fsrcnn,36.919662545217676,0.8755074235105456
IDRID,IDRiD_171.jpg,srcnn,42.16009187546992,0.9362132612599122
IDRID,IDRiD_172.jpg,bicubic,43.006945349176284,0.9471037884430986
IDRID,IDRiD_172.jpg,espcn,42.09184576990329,0.9498763461702509
IDRID,IDRiD_172.jpg,fsrcnn,34.39163528334885,0.8374592521583403
IDRID,IDRiD_172.jpg,srcnn,41.96045936503956,0.945257256513535
IDRID,IDRiD_173.jpg,bicubic,43.07973272029864,0.9458610843219982
IDRID,IDRiD_173.jpg,espcn,42.39012211094078,0.9497617365264186
IDRID,IDRiD_173.jpg,fsrcnn,32.39017268439955,0.8385349269120569
IDRID,IDRiD_173.jpg,srcnn,42.128615503572874,0.9437064436287569
IDRID,IDRiD_174.jpg,bicubic,42.98137493685871,0.9426449646677665
IDRID,IDRiD_174.jpg,espcn,42.15067996621994,0.9475828548004978
IDRID,IDRiD_174.jpg,fsrcnn,36.51448574844705,0.8581953653655353
IDRID,IDRiD_174.jpg,srcnn,41.862781833090494,0.9397567416381268
IDRID,IDRiD_175.jpg,bicubic,42.993577092569126,0.9428684305719054
IDRID,IDRiD_175.jpg,espcn,42.20035208106122,0.9480374768776088
IDRID,IDRiD_175.jpg,fsrcnn,36.8844735849586,0.8561681341181352
IDRID,IDRiD_175.jpg,srcnn,41.90244564122415,0.9404625930233683
IDRID,IDRiD_176.jpg,bicubic,43.015970901240095,0.9442674754923823
IDRID,IDRiD_176.jpg,espcn,42.11013117859686,0.9484498221217518
IDRID,IDRiD_176.jpg,fsrcnn,35.44009436642449,0.8488277950750795
IDRID,IDRiD_176.jpg,srcnn,41.939193632371136,0.9427356442989097
IDRID,IDRiD_177.jpg,bicubic,42.70643559471414,0.9576406802570236
IDRID,IDRiD_177.jpg,espcn,41.82633865156927,0.9463040898675704
IDRID,IDRiD_177.jpg,fsrcnn,35.19375381333098,0.7610066855195393
IDRID,IDRiD_177.jpg,srcnn,41.532953435171336,0.9479307065750787
IDRID,IDRiD_178.jpg,bicubic,43.13465956366848,0.9263032729560523
IDRID,IDRiD_178.jpg,espcn,42.32282187478771,0.9628026965410513
IDRID,IDRiD_178.jpg,fsrcnn,32.507935488607124,0.9384003874924022
IDRID,IDRiD_178.jpg,srcnn,42.154473149460856,0.9251957378056753
IDRID,IDRiD_179.jpg,bicubic,42.887479643755995,0.9307803444295263
IDRID,IDRiD_179.jpg,espcn,39.89855647489281,0.9654804393530694
IDRID,IDRiD_179.jpg,fsrcnn,29.681906568659926,0.8780065404729537
IDRID,IDRiD_179.jpg,srcnn,41.44853973386042,0.9274944332387377
IDRID,IDRiD_180.jpg,bicubic,42.564337213836026,0.928261178142055
IDRID,IDRiD_180.jpg,espcn,41.17082294381732,0.963154059857057
IDRID,IDRiD_180.jpg,fsrcnn,31.554724116067916,0.9398152433612346
IDRID,IDRiD_180.jpg,srcnn,41.07129120908749,0.9246984552936302
IDRID,IDRiD_181.jpg,bicubic,43.11119315547561,0.9329444698172757
IDRID,IDRiD_181.jpg,espcn,40.59215676189613,0.9687716105482083
IDRID,IDRiD_181.jpg,fsrcnn,31.68860577570189,0.9517785497743642
IDRID,IDRiD_181.jpg,srcnn,41.82042313565512,0.9308611933980296
IDRID,IDRiD_182.jpg,bicubic,42.96155162422622,0.9298946104955951
IDRID,IDRiD_182.jpg,espcn,39.139124096182776,0.9635994756063179
IDRID,IDRiD_182.jpg,fsrcnn,27.80964492209909,0.8832740811728144
IDRID,IDRiD_182.jpg,srcnn,41.47348911315162,0.9266529621511936
IDRID,IDRiD_183.jpg,bicubic,43.33938144943802,0.9322961029836399
IDRID,IDRiD_183.jpg,espcn,40.84093283827076,0.9684576279106808
IDRID,IDRiD_183.jpg,fsrcnn,31.61415634497633,0.9483976863636654
IDRID,IDRiD_183.jpg,srcnn,42.24784181750884,0.9293032541142492
IDRID,IDRiD_184.jpg,bicubic,43.38744639726756,0.9343117108251368
IDRID,IDRiD_184.jpg,espcn,39.15746677618363,0.9677226893158798
IDRID,IDRiD_184.jpg,fsrcnn,28.172860305356515,0.8488711527303971
IDRID,IDRiD_184.jpg,srcnn,41.9452682511809,0.9313243526943978
IDRID,IDRiD_185.jpg,bicubic,42.232989223697565,0.9390374767003308
IDRID,IDRiD_185.jpg,espcn,41.30173804139697,0.93671345210878
IDRID,IDRiD_185.jpg,fsrcnn,35.57446011552419,0.8373259714436211
IDRID,IDRiD_185.jpg,srcnn,41.09087928887461,0.9351181574290744
IDRID,IDRiD_186.jpg,bicubic,42.272308317363525,0.9341610644388766
IDRID,IDRiD_186.jpg,espcn,41.33401071958998,0.9393092116655178
IDRID,IDRiD_186.jpg,fsrcnn,34.32502079968873,0.8723843722180389
IDRID,IDRiD_186.jpg,srcnn,41.08729732435446,0.9279006490193118
IDRID,IDRiD_187.jpg,bicubic,43.29882018137262,0.9264202519385575
IDRID,IDRiD_187.jpg,espcn,42.961571633765075,0.9642031578154353
IDRID,IDRiD_187.jpg,fsrcnn,34.78094202430406,0.9452840038923136
IDRID,IDRiD_187.jpg,srcnn,42.380708832541984,0.9256096003640977
IDRID,IDRiD_188.jpg,bicubic,42.84249759853539,0.929555549363437
IDRID,IDRiD_188.jpg,espcn,41.746354273988416,0.9654857682136391
IDRID,IDRiD_188.jpg,fsrcnn,30.853708963953174,0.941847931869851
IDRID,IDRiD_188.jpg,srcnn,41.64919899827271,0.9265593289107587
IDRID,IDRiD_189.jpg,bicubic,43.08306469717181,0.9274164384398862
IDRID,IDRiD_189.jpg,espcn,42.598278756679655,0.9639333915520311
IDRID,IDRiD_189.jpg,fsrcnn,32.5237504660053,0.9380301893376188
IDRID,IDRiD_189.jpg,srcnn,41.99214009270697,0.9242640123542873
IDRID,IDRiD_190.jpg,bicubic,43.03721233336256,0.9311852870447145
IDRID,IDRiD_190.jpg,espcn,42.40526273663738,0.967680597762731
IDRID,IDRiD_190.jpg,fsrcnn,34.24265573039476,0.949145736576987
IDRID,IDRiD_190.jpg,srcnn,41.908245837423344,0.9290640727513075
IDRID,IDRiD_191.jpg,bicubic,43.799521891377935,0.9344793082220323
IDRID,IDRiD_191.jpg,espcn,39.22648948791969,0.9700527472114898
IDRID,IDRiD_191.jpg,fsrcnn,33.3621839222239,0.9474704627305363
IDRID,IDRiD_191.jpg,srcnn,42.71348003216442,0.9303696046885787
IDRID,IDRiD_192.jpg,bicubic,43.38543110999979,0.9332570133481314
IDRID,IDRiD_192.jpg,espcn,42.31136638483388,0.9691952451488067
IDRID,IDRiD_192.jpg,fsrcnn,29.292719733191035,0.9445317804992154
IDRID,IDRiD_192.jpg,srcnn,42.292198522635374,0.9302492533448268
IDRID,IDRiD_193.jpg,bicubic,42.534357849533635,0.926690640249069
IDRID,IDRiD_193.jpg,espcn,41.91003747375794,0.9622587744228204
IDRID,IDRiD_193.jpg,fsrcnn,36.30438970376319,0.9407939587626108
IDRID,IDRiD_193.jpg,srcnn,41.4852575167554,0.9238511101036879
